id,name,position,value,club,club_abr,club_prev,country,popularity,points_prev,status,round,opponent,time,goals,assists,own_goal,penalty,penalty_won,penalty_given,penalty_lost,penalty_defended,in_stat,yellow_card,red_card,points
"133,Matus Putnocky, Bramkarz,""2,00"",Slask Wroclaw,SLA,Lech Poznan,Slowacja,8, 40,active,24,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"133,Matus Putnocky, Bramkarz,""2,00"",Slask Wroclaw,SLA,Lech Poznan,Slowacja,8, 40,active,25,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"133,Matus Putnocky, Bramkarz,""2,00"",Slask Wroclaw,SLA,Lech Poznan,Slowacja,8, 40,active,26,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"133,Matus Putnocky, Bramkarz,""2,00"",Slask Wroclaw,SLA,Lech Poznan,Slowacja,8, 40,active,27,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"133,Matus Putnocky, Bramkarz,""2,00"",Slask Wroclaw,SLA,Lech Poznan,Slowacja,8, 40,active,28,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"133,Matus Putnocky, Bramkarz,""2,00"",Slask Wroclaw,SLA,Lech Poznan,Slowacja,8, 40,active,29,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"133,Matus Putnocky, Bramkarz,""2,00"",Slask Wroclaw,SLA,Lech Poznan,Slowacja,8, 40,active,30,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1232,Piotr Pyrdol, Pomocnik,""1,00"",Wisla Plock,WPL,Legia Warszawa,Polska,1, 11,active,15,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1232,Piotr Pyrdol, Pomocnik,""1,00"",Wisla Plock,WPL,Legia Warszawa,Polska,1, 11,active,16,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1232,Piotr Pyrdol, Pomocnik,""1,00"",Wisla Plock,WPL,Legia Warszawa,Polska,1, 11,active,17,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1232,Piotr Pyrdol, Pomocnik,""1,00"",Wisla Plock,WPL,Legia Warszawa,Polska,1, 11,active,18,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1232,Piotr Pyrdol, Pomocnik,""1,00"",Wisla Plock,WPL,Legia Warszawa,Polska,1, 11,active,19,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1232,Piotr Pyrdol, Pomocnik,""1,00"",Wisla Plock,WPL,Legia Warszawa,Polska,1, 11,active,20,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1232,Piotr Pyrdol, Pomocnik,""1,00"",Wisla Plock,WPL,Legia Warszawa,Polska,1, 11,active,21,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1232,Piotr Pyrdol, Pomocnik,""1,00"",Wisla Plock,WPL,Legia Warszawa,Polska,1, 11,active,22,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1232,Piotr Pyrdol, Pomocnik,""1,00"",Wisla Plock,WPL,Legia Warszawa,Polska,1, 11,active,23,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1232,Piotr Pyrdol, Pomocnik,""1,00"",Wisla Plock,WPL,Legia Warszawa,Polska,1, 11,active,24,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1232,Piotr Pyrdol, Pomocnik,""1,00"",Wisla Plock,WPL,Legia Warszawa,Polska,1, 11,active,25,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1232,Piotr Pyrdol, Pomocnik,""1,00"",Wisla Plock,WPL,Legia Warszawa,Polska,1, 11,active,26,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1232,Piotr Pyrdol, Pomocnik,""1,00"",Wisla Plock,WPL,Legia Warszawa,Polska,1, 11,active,27,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1232,Piotr Pyrdol, Pomocnik,""1,00"",Wisla Plock,WPL,Legia Warszawa,Polska,1, 11,active,28,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1232,Piotr Pyrdol, Pomocnik,""1,00"",Wisla Plock,WPL,Legia Warszawa,Polska,1, 11,active,29,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1232,Piotr Pyrdol, Pomocnik,""1,00"",Wisla Plock,WPL,Legia Warszawa,Polska,1, 11,active,30,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1480,Arkadiusz Pyrka, Pomocnik,""1,00"",Piast Gliwice,PIA,Znicz Pruszkow,Polska,1, 15,active,15,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1480,Arkadiusz Pyrka, Pomocnik,""1,00"",Piast Gliwice,PIA,Znicz Pruszkow,Polska,1, 15,active,16,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1480,Arkadiusz Pyrka, Pomocnik,""1,00"",Piast Gliwice,PIA,Znicz Pruszkow,Polska,1, 15,active,17,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1480,Arkadiusz Pyrka, Pomocnik,""1,00"",Piast Gliwice,PIA,Znicz Pruszkow,Polska,1, 15,active,18,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1480,Arkadiusz Pyrka, Pomocnik,""1,00"",Piast Gliwice,PIA,Znicz Pruszkow,Polska,1, 15,active,19,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1480,Arkadiusz Pyrka, Pomocnik,""1,00"",Piast Gliwice,PIA,Znicz Pruszkow,Polska,1, 15,active,20,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1480,Arkadiusz Pyrka, Pomocnik,""1,00"",Piast Gliwice,PIA,Znicz Pruszkow,Polska,1, 15,active,21,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1480,Arkadiusz Pyrka, Pomocnik,""1,00"",Piast Gliwice,PIA,Znicz Pruszkow,Polska,1, 15,active,22,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1480,Arkadiusz Pyrka, Pomocnik,""1,00"",Piast Gliwice,PIA,Znicz Pruszkow,Polska,1, 15,active,23,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1480,Arkadiusz Pyrka, Pomocnik,""1,00"",Piast Gliwice,PIA,Znicz Pruszkow,Polska,1, 15,active,24,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1480,Arkadiusz Pyrka, Pomocnik,""1,00"",Piast Gliwice,PIA,Znicz Pruszkow,Polska,1, 15,active,25,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1480,Arkadiusz Pyrka, Pomocnik,""1,00"",Piast Gliwice,PIA,Znicz Pruszkow,Polska,1, 15,active,26,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1480,Arkadiusz Pyrka, Pomocnik,""1,00"",Piast Gliwice,PIA,Znicz Pruszkow,Polska,1, 15,active,27,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1480,Arkadiusz Pyrka, Pomocnik,""1,00"",Piast Gliwice,PIA,Znicz Pruszkow,Polska,1, 15,active,28,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1480,Arkadiusz Pyrka, Pomocnik,""1,00"",Piast Gliwice,PIA,Znicz Pruszkow,Polska,1, 15,active,29,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1480,Arkadiusz Pyrka, Pomocnik,""1,00"",Piast Gliwice,PIA,Znicz Pruszkow,Polska,1, 15,active,30,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1245,Michal Rakowiecki, Pomocnik,""0,50"",Piast Gliwice,PIA,wychowanek,Polska,0, 1,active,15,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1245,Michal Rakowiecki, Pomocnik,""0,50"",Piast Gliwice,PIA,wychowanek,Polska,0, 1,active,16,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1245,Michal Rakowiecki, Pomocnik,""0,50"",Piast Gliwice,PIA,wychowanek,Polska,0, 1,active,17,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1245,Michal Rakowiecki, Pomocnik,""0,50"",Piast Gliwice,PIA,wychowanek,Polska,0, 1,active,18,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1245,Michal Rakowiecki, Pomocnik,""0,50"",Piast Gliwice,PIA,wychowanek,Polska,0, 1,active,19,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1245,Michal Rakowiecki, Pomocnik,""0,50"",Piast Gliwice,PIA,wychowanek,Polska,0, 1,active,20,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1245,Michal Rakowiecki, Pomocnik,""0,50"",Piast Gliwice,PIA,wychowanek,Polska,0, 1,active,21,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1245,Michal Rakowiecki, Pomocnik,""0,50"",Piast Gliwice,PIA,wychowanek,Polska,0, 1,active,22,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1245,Michal Rakowiecki, Pomocnik,""0,50"",Piast Gliwice,PIA,wychowanek,Polska,0, 1,active,23,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1245,Michal Rakowiecki, Pomocnik,""0,50"",Piast Gliwice,PIA,wychowanek,Polska,0, 1,active,24,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1245,Michal Rakowiecki, Pomocnik,""0,50"",Piast Gliwice,PIA,wychowanek,Polska,0, 1,active,25,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1245,Michal Rakowiecki, Pomocnik,""0,50"",Piast Gliwice,PIA,wychowanek,Polska,0, 1,active,26,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1245,Michal Rakowiecki, Pomocnik,""0,50"",Piast Gliwice,PIA,wychowanek,Polska,0, 1,active,27,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1245,Michal Rakowiecki, Pomocnik,""0,50"",Piast Gliwice,PIA,wychowanek,Polska,0, 1,active,28,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1245,Michal Rakowiecki, Pomocnik,""0,50"",Piast Gliwice,PIA,wychowanek,Polska,0, 1,active,29,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1245,Michal Rakowiecki, Pomocnik,""0,50"",Piast Gliwice,PIA,wychowanek,Polska,0, 1,active,30,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1233,Dani Ramirez, Pomocnik,""3,20"",Lech Poznan,LPO,LKS Lodz,Hiszpania,13, 57,active,15,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1233,Dani Ramirez, Pomocnik,""3,20"",Lech Poznan,LPO,LKS Lodz,Hiszpania,13, 57,active,16,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1233,Dani Ramirez, Pomocnik,""3,20"",Lech Poznan,LPO,LKS Lodz,Hiszpania,13, 57,active,17,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1233,Dani Ramirez, Pomocnik,""3,20"",Lech Poznan,LPO,LKS Lodz,Hiszpania,13, 57,active,18,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1233,Dani Ramirez, Pomocnik,""3,20"",Lech Poznan,LPO,LKS Lodz,Hiszpania,13, 57,active,19,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1233,Dani Ramirez, Pomocnik,""3,20"",Lech Poznan,LPO,LKS Lodz,Hiszpania,13, 57,active,20,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1233,Dani Ramirez, Pomocnik,""3,20"",Lech Poznan,LPO,LKS Lodz,Hiszpania,13, 57,active,21,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1233,Dani Ramirez, Pomocnik,""3,20"",Lech Poznan,LPO,LKS Lodz,Hiszpania,13, 57,active,22,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1233,Dani Ramirez, Pomocnik,""3,20"",Lech Poznan,LPO,LKS Lodz,Hiszpania,13, 57,active,23,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1233,Dani Ramirez, Pomocnik,""3,20"",Lech Poznan,LPO,LKS Lodz,Hiszpania,13, 57,active,24,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1233,Dani Ramirez, Pomocnik,""3,20"",Lech Poznan,LPO,LKS Lodz,Hiszpania,13, 57,active,25,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1233,Dani Ramirez, Pomocnik,""3,20"",Lech Poznan,LPO,LKS Lodz,Hiszpania,13, 57,active,26,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1233,Dani Ramirez, Pomocnik,""3,20"",Lech Poznan,LPO,LKS Lodz,Hiszpania,13, 57,active,27,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1233,Dani Ramirez, Pomocnik,""3,20"",Lech Poznan,LPO,LKS Lodz,Hiszpania,13, 57,active,28,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1233,Dani Ramirez, Pomocnik,""3,20"",Lech Poznan,LPO,LKS Lodz,Hiszpania,13, 57,active,29,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1233,Dani Ramirez, Pomocnik,""3,20"",Lech Poznan,LPO,LKS Lodz,Hiszpania,13, 57,active,30,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"705,Damian Rasak, Pomocnik,""1,70"",Wisla Plock,WPL,Miedz Legnica,Polska,0, 39,active,15,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"705,Damian Rasak, Pomocnik,""1,70"",Wisla Plock,WPL,Miedz Legnica,Polska,0, 39,active,16,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"705,Damian Rasak, Pomocnik,""1,70"",Wisla Plock,WPL,Miedz Legnica,Polska,0, 39,active,17,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"705,Damian Rasak, Pomocnik,""1,70"",Wisla Plock,WPL,Miedz Legnica,Polska,0, 39,active,18,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"705,Damian Rasak, Pomocnik,""1,70"",Wisla Plock,WPL,Miedz Legnica,Polska,0, 39,active,19,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"705,Damian Rasak, Pomocnik,""1,70"",Wisla Plock,WPL,Miedz Legnica,Polska,0, 39,active,20,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"705,Damian Rasak, Pomocnik,""1,70"",Wisla Plock,WPL,Miedz Legnica,Polska,0, 39,active,21,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"705,Damian Rasak, Pomocnik,""1,70"",Wisla Plock,WPL,Miedz Legnica,Polska,0, 39,active,22,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"705,Damian Rasak, Pomocnik,""1,70"",Wisla Plock,WPL,Miedz Legnica,Polska,0, 39,active,23,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"705,Damian Rasak, Pomocnik,""1,70"",Wisla Plock,WPL,Miedz Legnica,Polska,0, 39,active,24,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"705,Damian Rasak, Pomocnik,""1,70"",Wisla Plock,WPL,Miedz Legnica,Polska,0, 39,active,25,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"705,Damian Rasak, Pomocnik,""1,70"",Wisla Plock,WPL,Miedz Legnica,Polska,0, 39,active,26,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"705,Damian Rasak, Pomocnik,""1,70"",Wisla Plock,WPL,Miedz Legnica,Polska,0, 39,active,27,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"705,Damian Rasak, Pomocnik,""1,70"",Wisla Plock,WPL,Miedz Legnica,Polska,0, 39,active,28,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"705,Damian Rasak, Pomocnik,""1,70"",Wisla Plock,WPL,Miedz Legnica,Polska,0, 39,active,29,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"705,Damian Rasak, Pomocnik,""1,70"",Wisla Plock,WPL,Miedz Legnica,Polska,0, 39,active,30,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1234,Adam Ratajczyk, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,LKS Lodz,Polska,0, 5,active,15,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1234,Adam Ratajczyk, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,LKS Lodz,Polska,0, 5,active,16,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1234,Adam Ratajczyk, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,LKS Lodz,Polska,0, 5,active,17,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1234,Adam Ratajczyk, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,LKS Lodz,Polska,0, 5,active,18,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1234,Adam Ratajczyk, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,LKS Lodz,Polska,0, 5,active,19,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1234,Adam Ratajczyk, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,LKS Lodz,Polska,0, 5,active,20,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1234,Adam Ratajczyk, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,LKS Lodz,Polska,0, 5,active,21,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1234,Adam Ratajczyk, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,LKS Lodz,Polska,0, 5,active,22,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1234,Adam Ratajczyk, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,LKS Lodz,Polska,0, 5,active,23,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1234,Adam Ratajczyk, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,LKS Lodz,Polska,0, 5,active,24,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1234,Adam Ratajczyk, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,LKS Lodz,Polska,0, 5,active,25,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1234,Adam Ratajczyk, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,LKS Lodz,Polska,0, 5,active,26,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1234,Adam Ratajczyk, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,LKS Lodz,Polska,0, 5,active,27,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1234,Adam Ratajczyk, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,LKS Lodz,Polska,0, 5,active,28,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1234,Adam Ratajczyk, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,LKS Lodz,Polska,0, 5,active,29,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1234,Adam Ratajczyk, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,LKS Lodz,Polska,0, 5,active,30,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1113,Luis Rocha, Obronca,""1,90"",Legia Warszawa,LEG,Panetolikos GFS,Portugalia,0, 3,active,15,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1113,Luis Rocha, Obronca,""1,90"",Legia Warszawa,LEG,Panetolikos GFS,Portugalia,0, 3,active,16,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1113,Luis Rocha, Obronca,""1,90"",Legia Warszawa,LEG,Panetolikos GFS,Portugalia,0, 3,active,17,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1113,Luis Rocha, Obronca,""1,90"",Legia Warszawa,LEG,Panetolikos GFS,Portugalia,0, 3,active,18,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1113,Luis Rocha, Obronca,""1,90"",Legia Warszawa,LEG,Panetolikos GFS,Portugalia,0, 3,active,19,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1113,Luis Rocha, Obronca,""1,90"",Legia Warszawa,LEG,Panetolikos GFS,Portugalia,0, 3,active,20,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1113,Luis Rocha, Obronca,""1,90"",Legia Warszawa,LEG,Panetolikos GFS,Portugalia,0, 3,active,21,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1113,Luis Rocha, Obronca,""1,90"",Legia Warszawa,LEG,Panetolikos GFS,Portugalia,0, 3,active,22,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1113,Luis Rocha, Obronca,""1,90"",Legia Warszawa,LEG,Panetolikos GFS,Portugalia,0, 3,active,23,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1113,Luis Rocha, Obronca,""1,90"",Legia Warszawa,LEG,Panetolikos GFS,Portugalia,0, 3,active,24,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1113,Luis Rocha, Obronca,""1,90"",Legia Warszawa,LEG,Panetolikos GFS,Portugalia,0, 3,active,25,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1113,Luis Rocha, Obronca,""1,90"",Legia Warszawa,LEG,Panetolikos GFS,Portugalia,0, 3,active,26,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1113,Luis Rocha, Obronca,""1,90"",Legia Warszawa,LEG,Panetolikos GFS,Portugalia,0, 3,active,27,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1113,Luis Rocha, Obronca,""1,90"",Legia Warszawa,LEG,Panetolikos GFS,Portugalia,0, 3,active,28,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1113,Luis Rocha, Obronca,""1,90"",Legia Warszawa,LEG,Panetolikos GFS,Portugalia,0, 3,active,29,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1113,Luis Rocha, Obronca,""1,90"",Legia Warszawa,LEG,Panetolikos GFS,Portugalia,0, 3,active,30,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1545,Matej Rodin, Obronca,""1,90"",Cracovia,CRA,NK Varazdin,Bosnia i Hercegowina,0, 30,active,15,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1545,Matej Rodin, Obronca,""1,90"",Cracovia,CRA,NK Varazdin,Bosnia i Hercegowina,0, 30,active,16,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1545,Matej Rodin, Obronca,""1,90"",Cracovia,CRA,NK Varazdin,Bosnia i Hercegowina,0, 30,active,17,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1545,Matej Rodin, Obronca,""1,90"",Cracovia,CRA,NK Varazdin,Bosnia i Hercegowina,0, 30,active,18,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1545,Matej Rodin, Obronca,""1,90"",Cracovia,CRA,NK Varazdin,Bosnia i Hercegowina,0, 30,active,19,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1545,Matej Rodin, Obronca,""1,90"",Cracovia,CRA,NK Varazdin,Bosnia i Hercegowina,0, 30,active,20,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1545,Matej Rodin, Obronca,""1,90"",Cracovia,CRA,NK Varazdin,Bosnia i Hercegowina,0, 30,active,21,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1545,Matej Rodin, Obronca,""1,90"",Cracovia,CRA,NK Varazdin,Bosnia i Hercegowina,0, 30,active,22,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1545,Matej Rodin, Obronca,""1,90"",Cracovia,CRA,NK Varazdin,Bosnia i Hercegowina,0, 30,active,23,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1545,Matej Rodin, Obronca,""1,90"",Cracovia,CRA,NK Varazdin,Bosnia i Hercegowina,0, 30,active,24,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1545,Matej Rodin, Obronca,""1,90"",Cracovia,CRA,NK Varazdin,Bosnia i Hercegowina,0, 30,active,25,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1545,Matej Rodin, Obronca,""1,90"",Cracovia,CRA,NK Varazdin,Bosnia i Hercegowina,0, 30,active,26,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1545,Matej Rodin, Obronca,""1,90"",Cracovia,CRA,NK Varazdin,Bosnia i Hercegowina,0, 30,active,27,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1545,Matej Rodin, Obronca,""1,90"",Cracovia,CRA,NK Varazdin,Bosnia i Hercegowina,0, 30,active,28,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1545,Matej Rodin, Obronca,""1,90"",Cracovia,CRA,NK Varazdin,Bosnia i Hercegowina,0, 30,active,29,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1545,Matej Rodin, Obronca,""1,90"",Cracovia,CRA,NK Varazdin,Bosnia i Hercegowina,0, 30,active,30,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1331,Thiago Rodrigues de Souza, Pomocnik,""1,70"",Cracovia,CRA,Sandecja Nowy Sacz,Brazylia,0, 27,active,15,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1331,Thiago Rodrigues de Souza, Pomocnik,""1,70"",Cracovia,CRA,Sandecja Nowy Sacz,Brazylia,0, 27,active,16,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1331,Thiago Rodrigues de Souza, Pomocnik,""1,70"",Cracovia,CRA,Sandecja Nowy Sacz,Brazylia,0, 27,active,17,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1331,Thiago Rodrigues de Souza, Pomocnik,""1,70"",Cracovia,CRA,Sandecja Nowy Sacz,Brazylia,0, 27,active,18,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1331,Thiago Rodrigues de Souza, Pomocnik,""1,70"",Cracovia,CRA,Sandecja Nowy Sacz,Brazylia,0, 27,active,19,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1331,Thiago Rodrigues de Souza, Pomocnik,""1,70"",Cracovia,CRA,Sandecja Nowy Sacz,Brazylia,0, 27,active,20,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1331,Thiago Rodrigues de Souza, Pomocnik,""1,70"",Cracovia,CRA,Sandecja Nowy Sacz,Brazylia,0, 27,active,21,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1331,Thiago Rodrigues de Souza, Pomocnik,""1,70"",Cracovia,CRA,Sandecja Nowy Sacz,Brazylia,0, 27,active,22,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1331,Thiago Rodrigues de Souza, Pomocnik,""1,70"",Cracovia,CRA,Sandecja Nowy Sacz,Brazylia,0, 27,active,23,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1331,Thiago Rodrigues de Souza, Pomocnik,""1,70"",Cracovia,CRA,Sandecja Nowy Sacz,Brazylia,0, 27,active,24,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1331,Thiago Rodrigues de Souza, Pomocnik,""1,70"",Cracovia,CRA,Sandecja Nowy Sacz,Brazylia,0, 27,active,25,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1331,Thiago Rodrigues de Souza, Pomocnik,""1,70"",Cracovia,CRA,Sandecja Nowy Sacz,Brazylia,0, 27,active,26,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1331,Thiago Rodrigues de Souza, Pomocnik,""1,70"",Cracovia,CRA,Sandecja Nowy Sacz,Brazylia,0, 27,active,27,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1331,Thiago Rodrigues de Souza, Pomocnik,""1,70"",Cracovia,CRA,Sandecja Nowy Sacz,Brazylia,0, 27,active,28,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
